Total Population,Female Population,Male Population,Birth Rate,Death Rate,Compulsory Education Dur.,Employment in Industry(%),Employment in Agriculture(%),Female Employment in Agriculture(%),Female Employment in Industry(%),Unemployment(%),GDP in USD,National Income per Capita,Net income from Abroad,Agriculture value added(in USD),Electric Power Consumption(kWH per capita),Renewable Energy Consumption (%),Fossil Fuel Consumption (%),Male life expectancy,Female life expectancy ,"School enrollment, primary","School enrollment, tertiary",Primary completion rate,Year,Country
8171950.0,4232123.0,3939827.0,13.5,5.7,9.0,11.52824,40.18518,41.8706,5.092209,10.04,6236086669.17539,29.4665210985951,-194000156.009316,870223393.339773,1996.70825200839,2.35,97.3146739728947,62.589,69.884,98.3494262695312,33.21782297364581,97.5860137939453,2002,Azerbaijan
8111200.0,4206436.0,3904764.0,13.6,5.6,9.0,10.821,39.95425,44.0178,4.990245,10.91,5707618246.56848,16.2205414298548,-144741316.057911,846865548.775031,2106.47006608147,1.75,98.3921182899603,61.697,69.356,98.8610000610352,33.21782297364581,95.1685791015625,2001,Azerbaijan
8048600.0,4179614.0,3868986.0,14.5,5.8,9.0,10.87867,41.00958,46.48091,4.892989,11.78,5272617196.04517,2.2226232895932,-94543018.3305614,848093340.556301,2040.4790895311,2.07,98.2879019249229,61.032,68.794,97.2074890136719,33.21782297364581,89.5135116577148,2000,Azerbaijan
7982750.0,4150047.0,3832703.0,14.7,5.8,9.0,11.17263,42.31393,48.0145,5.024084,10.9,4581246713.32066,18.5604448200834,186764289.470491,842927066.057199,2022.48598540603,2.14,98.0526344009183,60.276,68.172,101.51146058531315,33.21782297364581,93.34517165078628,1999,Azerbaijan
7913000.0,4112846.0,3800154.0,15.7,5.9,9.0,11.11981,42.30176,47.58163,5.163038,10.0,4446370371.15023,1.1851792829892964,15120192.2171882,806927181.231821,1936.93921395172,2.48,98.2379538358473,59.539,67.599,101.51146058531315,33.21782297364581,93.34517165078628,1998,Azerbaijan
7838250.0,4068550.0,3769700.0,16.8,6.0,8.913544668587896,14.10624,43.25589,49.1214,7.350383,9.1,3962362387.47922,1.1851792829892964,-9158485.71338958,797541009.315309,1813.67014320799,1.99,97.8980980107919,58.849,67.08,101.51146058531315,33.21782297364581,93.34517165078628,1997,Azerbaijan
7763000.0,4024032.0,3738968.0,16.6,6.2,8.913544668587896,15.71888,45.09108,51.55476,8.551723,8.1,3176507991.73964,1.1851792829892964,-9183346.67889305,792906426.54088,1852.89192322556,1.74,98.3942668679038,58.594,66.564,101.51146058531315,33.21782297364581,93.34517165078628,1996,Azerbaijan
7684850.0,3977930.0,3706920.0,18.9,6.7,8.913544668587896,18.32662,44.7689,51.57608,10.4911,7.2,2417332562.22184,1.1851792829892964,-3851781.1939049,612659785.195226,1952.02248579998,1.37,98.6597331823098,58.009,66.511,101.51146058531315,33.21782297364581,93.34517165078628,1995,Azerbaijan
1472233.0,560034.0,912199.0,20.700378250591015,6.343086682427107,9.0,21.36863953196527,28.950358508050513,31.756572870402525,12.925650460931333,1.399,44390820478.7234,1.1851792829892964,-2796000000.0,114358510.638298,3671.529454986526,20.82783034257749,78.3627517306781,68.71925216706067,74.08075886524823,92.3441925048828,77.2444915771484,92.9442291259766,2022,Bahrain
1463265.0,554616.0,908649.0,11.926,2.479,9.0,34.92438,0.9823518,0.0455859,12.58644,1.532,39303403989.3617,1.1851792829892964,-2528000000.0,109695744.680851,3671.529454986526,20.82783034257749,78.3627517306781,77.757,80.018,101.51146058531315,70.7630310058594,93.34517165078628,2021,Bahrain
1477469.0,557039.0,920430.0,12.621,2.239,9.0,34.90001,0.9894256,0.0458601,12.42689,1.674,34621807712.766,-7.56004905877407,-2459042553.19149,108640425.531915,3671.529454986526,0.0,78.3627517306781,78.165,80.433,101.51146058531315,56.6339988708496,93.34517165078628,2020,Bahrain
1494188.0,560779.0,933409.0,13.198,2.0,9.0,35.09085,0.9920013,0.0446706,12.07916,1.181,38653318085.1064,1.77706818983958,-2260638297.87234,108697872.340426,3671.529454986526,0.0,78.3627517306781,78.98,81.319,98.0046920776367,53.6918601989746,99.6566772460938,2019,Bahrain
1487340.0,555346.0,931994.0,13.818,1.992,9.0,35.20015,1.010303,0.0459672,10.98272,1.185,37802005319.1489,-3.33818948503155,-2076063829.78723,108892287.234043,3671.529454986526,0.0,78.3627517306781,78.816,81.195,98.7649765014648,48.5386581420898,98.9089508056641,2018,Bahrain
1456834.0,544637.0,912197.0,14.506,2.039,9.0,35.29351,1.025626,0.0474597,10.19316,1.169,35473776595.7447,1.4815922678922,-1989654255.31915,103085106.382979,3671.529454986526,0.0,78.3627517306781,78.612,81.116,100.925018310547,45.1864395141602,99.9090576171875,2017,Bahrain
1409661.0,532636.0,877025.0,15.181,2.071,9.0,35.22451,1.046966,0.0488905,9.699874,1.181,32234973404.2553,2.42874990184048,-1795478723.40426,107074468.085106,3671.529454986526,0.0,78.3627517306781,78.462,81.033,102.698867797852,43.6653099060059,100.38671875,2016,Bahrain
1362142.0,520443.0,841699.0,15.791,2.109,9.0,35.15732,1.074456,0.0514849,9.161173,1.197,31050638297.8723,-0.0215893650288308,-1735900000.0,98191489.3617021,3671.529454986526,0.0,78.3627517306781,78.342,80.84,102.214332580566,43.6383781433105,99.3720779418945,2015,Bahrain
1311134.0,500430.0,810704.0,15.953,2.028,9.0,35.21822,1.078468,0.05087,9.005296,1.184,33387712765.9574,-1.87448660786748,-1632600000.0,100132978.723404,19969.7361215558,0.0,99.3658471741274,78.2,80.813,105.241493225098,44.1516189575195,103.785026550293,2014,Bahrain
1261673.0,474410.0,787263.0,15.862,1.933,9.0,35.11164,1.087176,0.0502378,8.914107,1.178,32539468085.1064,4.33295537146132,-1195864095.74468,89414893.6170213,19483.653846916,0.0,78.3627517306781,78.126,80.646,105.874481201172,42.9303894042969,104.098808288574,2013,Bahrain
1224939.0,459516.0,765423.0,15.955,1.935,9.0,35.08344,1.094308,0.0502332,9.169717,1.2,30749308510.6383,20.260836989762,-1007396010.6383,84787234.0425532,18942.167732434,0.0,78.3627517306781,78.03,80.369,99.5238571166992,47.3633117675781,98.1915664672852,2012,Bahrain
1212077.0,458268.0,753809.0,15.759,1.927,9.0,35.23989,1.099885,0.0500882,9.291724,1.185,28776595744.6809,-7.43673465785081,-3764361702.12766,83696808.5106383,18889.0639786086,0.0,98.78594550788,77.882,80.109,96.224967956543,46.54248046875,93.507682800293,2011,Bahrain
1213645.0,459645.0,754000.0,15.845,1.883,9.0,35.71941,1.087552,0.05065,9.112077,1.13,25713271276.5957,8.09041104379133,-2373013297.87234,76542553.1914894,18442.7901074861,0.0,78.3627517306781,77.737,79.966,101.51146058531315,33.21782297364581,93.34517165078628,2010,Bahrain
1179453.0,448333.0,731120.0,16.089,1.925,9.0,34.53429,1.140845,0.0592088,9.057469,1.144,22938218085.1064,-12.1709872002929,-2399864893.61702,77367021.2765957,17542.8779273104,0.0,99.7824484296435,77.323,79.901,101.51146058531315,33.21782297364581,93.34517165078628,2009,Bahrain
1110343.0,425579.0,684764.0,16.732,2.002,9.0,34.37679,1.188068,0.0685489,9.386366,1.11,25710904255.3191,3.13470538946727,-923677393.617021,68085106.3829787,18562.7324169198,0.0,78.3627517306781,76.838,79.719,101.51146058531315,33.21782297364581,93.34517165078628,2008,Bahrain
1040532.0,402471.0,638061.0,17.526,2.108,9.0,33.21834,1.237056,0.0792924,9.590852,1.091,21730000000.0,10.3765979517207,-298686170.212766,63510638.2978723,20501.0513852529,0.0,97.8317719489417,76.281,79.469,101.51146058531315,33.21782297364581,93.34517165078628,2007,Bahrain
970981.0,379475.0,591506.0,18.705,2.235,9.0,32.12812,1.290954,0.0917387,9.821834,1.107,18504760638.2979,5.38085116433295,-384927393.617021,49734042.5531915,21230.0755627556,0.0,78.3627517306781,75.842,78.941,101.590881347656,19.7194690704346,93.34517165078628,2006,Bahrain
901921.0,356730.0,545191.0,19.911,2.308,9.0,30.92725,1.345882,0.1060952,10.23076,1.104,15968723404.2553,4.75425366096243,-412351329.787234,31713744021.113472,21024.0142983698,0.0,78.3627517306781,75.617,78.723,94.840087890625,22.4983291625977,93.7952423095703,2005,Bahrain
833451.0,334293.0,499158.0,20.648,2.429,9.0,29.93781,1.400347,0.1227639,10.75763,1.103,13150159574.4681,-1.9697034489201,-574772340.425532,31713744021.113472,18900.9311885162,0.0,78.3627517306781,75.308,78.253,94.7030868530273,33.21782297364581,92.1392211914062,2004,Bahrain
778256.0,316143.0,462113.0,20.869,2.483,8.913544668587896,29.13028,1.460887,0.1431511,11.43547,1.11,11074813829.7872,8.93158217601095,-492977393.617021,31713744021.113472,19786.5483851072,0.0,99.0588834569174,75.126,77.97,94.4737396240234,29.3518600463867,89.2636871337891,2003,Bahrain
748324.0,305882.0,442442.0,20.471,2.509,8.913544668587896,28.73841,1.514913,0.1642238,12.28257,1.136,9593510638.29787,-8.66868213984475,-524944414.893617,31713744021.113472,19663.9423565194,0.0,78.3627517306781,74.772,77.908,94.6728515625,33.21782297364581,89.0697708129883,2002,Bahrain
730257.0,299108.0,431149.0,20.129,2.516,8.913544668587896,28.56771,1.567635,0.1868834,13.20498,1.144,8976196808.51064,1.63891302820292,-321571010.638298,31713744021.113472,19228.8468306363,0.0,99.9544940041026,74.634,77.669,94.2617034912109,33.21782297364581,84.5676727294922,2001,Bahrain
711442.0,291872.0,419570.0,20.739,2.595,8.913544668587896,28.45547,1.639199,0.1889953,12.35537,1.117,9062898936.17021,1.1851792829892964,-223623670.212766,31713744021.113472,18697.2374417029,0.0,78.3627517306781,74.099,77.48,93.9407501220703,33.21782297364581,84.368293762207,2000,Bahrain
692133.0,284326.0,407807.0,21.261,2.703,8.913544668587896,28.14423,1.695217,0.1878594,11.67832,1.126,6621010739.19607,1.1851792829892964,-270387514.981578,31713744021.113472,18980.4560684146,0.0,78.3627517306781,73.735,76.716,93.8466262817383,16.9030494689941,85.4420471191406,1999,Bahrain
672484.0,276568.0,395916.0,21.288,2.76,8.913544668587896,28.05012,1.761404,0.1877869,11.1455,1.121,6183777212.47778,1.1851792829892964,-161987516.15567,31713744021.113472,19393.7699633002,0.0,99.9388234051828,73.245,76.636,92.4050216674805,33.21782297364581,80.4505386352539,1998,Bahrain
652643.0,268694.0,383949.0,21.523,2.75,8.913544668587896,28.12995,1.845058,0.1890534,10.90579,1.136,6349202984.63326,1.1851792829892964,-236117043.255576,31713744021.113472,19238.6955808919,0.0,78.3627517306781,73.233,76.367,91.7048416137695,33.21782297364581,93.34517165078628,1997,Bahrain
632756.0,260792.0,371964.0,21.915,2.766,8.913544668587896,28.2465,1.924159,0.1915331,10.22234,1.127,6101861963.59179,1.1851792829892964,-25213831.9666211,31713744021.113472,18836.6447730247,0.0,99.9420577148714,73.182,75.963,91.6333999633789,14.0482397079468,78.2316589355469,1996,Bahrain
612934.0,252912.0,360022.0,22.691,2.896,8.913544668587896,28.37973,2.009597,0.1913292,10.2645,1.128,5849468272.89759,1.1851792829892964,-58894419.4621115,50477663.490067,18902.5245785027,0.0,99.9999844502487,72.802,75.111,91.7473220825195,14.3069496154785,78.6166000366211,1995,Bahrain
171186372.0,86327159.0,84859213.0,20.700378250591015,6.343086682427107,5.0,21.36863953196527,28.950358508050513,31.756572870402525,12.925650460931333,4.699,460201000095.101,1.1851792829892964,18231610535.1741,51623512150.4825,3671.529454986526,20.82783034257749,78.3627517306781,68.71925216706067,74.08075886524823,117.659454345703,22.8396492004395,107.697937011719,2022,Bangladesh
169356251.0,85358163.0,83998088.0,17.821,5.68,5.0,21.71396,37.09001,56.00898,18.0622,5.097,416264802185.166,1.1851792829892964,21910159539.1464,48423495120.1658,3671.529454986526,20.82783034257749,78.3627517306781,70.599,74.267,115.448181152344,23.40016746521,120.082885742188,2021,Bangladesh
167420951.0,84357237.0,83063714.0,18.053,5.816,5.0,21.24903,37.87102,56.72395,17.80486,5.209,373902196399.317,3.81950541331111,15476527941.7098,44867092731.5094,3671.529454986526,27.96,78.3627517306781,70.187,73.957,118.429237365723,22.538854598999,93.34517165078628,2020,Bangladesh
165516222.0,83352043.0,82164179.0,18.35,5.28,5.0,20.94673,38.32538,57.71665,17.37293,4.382,351238397263.802,13.9423543574814,14387221763.8075,42061928774.277,3671.529454986526,26.37,78.3627517306781,70.713,75.09,101.51146058531315,22.8052139282227,93.34517165078628,2019,Bangladesh
163683958.0,82369393.0,81314565.0,18.462,5.241,5.0,20.66612,39.42393,58.71356,17.09482,4.38,321379163135.647,8.19226706805026,12851924541.9082,40108367617.8272,3671.529454986526,25.79,78.3627517306781,70.889,74.346,112.427696228027,19.70263671875,93.34517165078628,2018,Bangladesh
161793964.0,81371533.0,80422431.0,18.495,5.442,5.0,20.41933,40.5973,59.65691,16.89782,4.37,293754769935.148,4.7827162245553,10142274453.369,38062616431.0732,3671.529454986526,28.01,78.3627517306781,69.822,73.95,109.125358581543,18.5305080413818,93.34517165078628,2017,Bangladesh
159784568.0,80325175.0,79459393.0,19.002,5.632,5.0,20.45953,42.66475,63.22787,16.04611,4.35,265236389198.948,-10.9223004550374,12426526904.4026,35713528956.3499,3671.529454986526,30.23,78.3627517306781,69.085,73.325,101.51146058531315,17.4021797180176,93.34517165078628,2016,Bangladesh
157830000.0,79294197.0,78535803.0,19.158,5.776,5.0,20.46674,43.54638,61.15647,17.13427,4.371,195078574089.067,5.18181202389405,12664013872.6335,28838458656.8131,3671.529454986526,31.12,78.3627517306781,68.498,72.739,101.51146058531315,15.5907163619995,93.34517165078628,2015,Bangladesh
155961299.0,78287731.0,77673568.0,19.537,5.891,5.0,20.55099,44.38585,58.89369,18.29297,4.393,172885432686.945,2.56801704393848,11521977918.0553,26540716215.0634,317.24536995553,35.34,73.7689379450086,67.876,72.42,101.51146058531315,13.6534414291382,93.34517165078628,2014,Bangladesh
154030139.0,77243140.0,76786999.0,19.9,5.975,5.0,20.78889,45.09919,56.40664,19.54763,4.43,149990529207.544,4.07364646463549,12063701894.6327,23238449660.7639,299.480350400775,36.96,72.8616719317204,67.108,72.54,101.51146058531315,13.6510944366455,93.34517165078628,2013,Bangladesh
152090649.0,76192087.0,75898562.0,20.117,5.868,5.0,19.60781,45.91011,59.56461,17.18723,4.099,133355819704.936,4.96074150878714,11285913408.1463,21573721977.3918,281.443995942183,37.36,72.6837803852608,67.605,71.831,101.51146058531315,13.667537689209,93.34517165078628,2012,Bangladesh
150211005.0,75175322.0,75035683.0,20.569,6.112,5.0,18.54114,46.66772,62.58987,15.03545,3.75,128637983882.833,3.86094903777689,10185299309.5302,21624028055.6267,263.981989868186,38.44,71.6488390867616,67.339,70.467,101.51146058531315,13.5724172592163,93.34517165078628,2011,Bangladesh
148391139.0,74177517.0,74213622.0,21.379,6.106,5.0,17.62723,47.30638,65.40026,13.10908,3.38,115279077465.226,5.04062880760034,9338019435.32615,19598804913.9026,245.904170868316,40.31,70.969404481067,67.165,70.312,99.7353515625,33.21782297364581,65.0808486938477,2010,Bangladesh
146706810.0,73217854.0,73488956.0,22.268,6.612,5.0,16.78944,47.53321,66.17445,12.95673,5.0,102477779060.302,4.52696534822353,8124890008.08959,17528443968.9551,224.84300490209,43.1,69.0060269775615,66.111,68.863,97.6258010864258,10.8163499832153,63.279411315918,2009,Bangladesh
145421318.0,72384496.0,73036822.0,23.13,6.701,5.0,15.99207,47.7229,66.83134,12.83391,4.548,91631278239.3237,4.33953864607813,7052834863.72249,16123160740.4168,205.932668001262,45.2,67.5800380220186,65.597,68.731,95.1065979003906,8.84245014190674,57.3523216247559,2008,Bangladesh
144135934.0,71536400.0,72599534.0,23.978,6.793,5.0,15.23786,47.8953,67.46606,12.69809,4.092,79611888213.148,6.25115563779144,5107949609.03562,14176120157.8338,203.994931617816,47.19,66.4171254531215,65.417,68.213,98.1889877319336,7.86712980270386,93.34517165078628,2007,Bangladesh
142628831.0,70599278.0,72029553.0,24.649,6.494,5.0,14.51964,48.07571,68.0929,12.54167,3.59,71819083683.7403,6.63476631280521,4051146515.7832,12951865409.4699,194.581977608721,48.69,65.3308779541877,65.911,68.793,99.9751205444336,7.24171018600464,93.34517165078628,2006,Bangladesh
140912590.0,69574712.0,71337878.0,25.509,6.425,5.0,14.5177,48.07627,68.11424,12.53188,4.25,69442943089.4309,4.96205387114117,3077723577.23577,12896276422.7642,173.731814878997,50.66,63.3403529134445,66.005,68.817,99.953498840332,6.29582977294922,65.8595428466797,2005,Bangladesh
138789725.0,68397392.0,70392333.0,26.586,6.44,5.0,14.07212,49.96922,66.90878,12.68302,4.272,65108544250.0425,6.00579231978257,2816901647.69832,12544436894.8531,163.160493329027,52.05,62.4846473380633,66.038,68.534,101.51146058531315,5.72883987426758,93.34517165078628,2004,Bangladesh
136503206.0,67154862.0,69348344.0,27.32,6.549,5.0,13.68107,51.73496,65.52642,12.86489,4.32,60158929188.2556,2.35188383197575,2425181347.15026,11919119170.9845,127.769892818488,52.62,62.3942704009831,65.648,68.218,101.51146058531315,6.19688987731934,93.34517165078628,2003,Bangladesh
134139826.0,65885157.0,68254669.0,27.968,6.597,5.0,12.29238,54.96515,69.36005,10.76926,3.934,54724081490.5102,1.88007784886909,2183963085.49539,11264478495.5598,121.462808517435,54.47,61.0466409333535,65.74,67.627,101.51146058531315,6.13536977767944,93.34517165078628,2002,Bangladesh
131670484.0,64587346.0,67083138.0,28.49,6.75,5.0,11.08146,57.97989,72.77357,9.005455,3.618,53991289844.3291,2.8700392981474,1638491475.16679,11796200889.5478,113.761258749531,55.96,60.7230370992214,65.665,66.66,101.51146058531315,6.42439985275269,93.34517165078628,2001,Bangladesh
129193327.0,63309967.0,65883360.0,28.956,6.855,5.0,10.03747,60.80127,75.84121,7.5297,3.27,53369787318.6245,3.7376015768133,1731961836.613,12124627310.6738,103.364471757895,60.2,57.9429198744077,65.472,66.109,101.51146058531315,5.46036005020142,93.34517165078628,2000,Bangladesh
126754824.0,62068650.0,64686174.0,29.322,6.662,5.0,9.833558,61.38416,76.20115,7.371114,3.068,51270569883.5275,2.49214927899548,1570840266.22296,11617096505.8236,95.9647894742057,60.54,57.2751260395643,66.394,66.022,101.51146058531315,5.47931003570557,93.34517165078628,1999,Bangladesh
124350471.0,60847389.0,63503082.0,29.79,7.511,5.0,9.697467,61.89855,76.5099,7.23914,2.895,49984559471.3656,2.3520754289947,1431101321.5859,11290220264.3172,87.6233110528387,60.24,57.6288678437732,63.877,63.947,101.51146058531315,33.21782297364581,93.34517165078628,1998,Bangladesh
122039226.0,59669866.0,62369360.0,30.203,8.563,8.913544668587896,9.581397,62.42382,76.80988,7.101887,2.694,48244309133.4895,0.324826091496604,1369039812.64637,11214941451.9906,82.4570945738381,59.98,56.5733508486152,61.526,61.315,101.51146058531315,33.21782297364581,93.34517165078628,1997,Bangladesh
119876868.0,58576742.0,61300126.0,29.952,9.478,8.913544668587896,9.516473,62.87864,77.06545,6.99347,2.51,46438484107.5795,1.08495341850256,1211149144.25428,10804474327.6284,80.415848035002,62.13,56.0774174106019,60.341,58.62,101.51146058531315,33.21782297364581,93.34517165078628,1996,Bangladesh
117793338.0,57528345.0,60264993.0,30.453,9.496,8.913544668587896,9.969549,63.27062,77.61985,6.963641,2.464,37939748768.6567,1.82955925425657,1157014925.37313,10359209305.9701,76.4898945303681,63.81,54.4091859282298,59.905,59.005,101.51146058531315,33.21782297364581,93.34517165078628,1995,Bangladesh
782455.0,368525.0,413930.0,20.700378250591015,6.343086682427107,8.913544668587896,21.36863953196527,28.950358508050513,31.756572870402525,12.925650460931333,3.604,445785076688.7175,1.1851792829892964,-285684168.98283684,31713744021.113472,3671.529454986526,20.82783034257749,78.3627517306781,68.71925216706067,74.08075886524823,103.799880981445,17.5290336608887,78.625602722168,2022,Bhutan
777486.0,365818.0,411668.0,12.482,6.477,8.913544668587896,10.12725,55.99296,63.55023,9.917813,3.908,2539551327.48291,1.1851792829892964,-155639320.232884,487382305.270585,3671.529454986526,87.45,78.3627517306781,70.141,73.773,103.03288269043,17.706148147583,90.5886001586914,2021,Bhutan
772506.0,363098.0,409408.0,12.65,6.545,8.913544668587896,9.900593,56.46911,63.94624,9.877724,5.03,2325185520.59339,-8.9250873473222,-142854598.821442,445312319.461084,3671.529454986526,88.39,78.3627517306781,69.965,73.536,103.800834655762,16.850284576416,82.713996887207,2020,Bhutan
767459.0,360356.0,407103.0,12.871,6.626,8.913544668587896,9.793658,56.13877,64.06132,9.613288,2.72,2535655609.45889,4.65883844028482,-229547739.715155,400231662.97541,3671.529454986526,82.85,78.3627517306781,69.813,73.236,97.9621658325195,15.9078016281128,75.7329788208008,2019,Bhutan
762096.0,357466.0,404630.0,13.789,6.766,8.913544668587896,9.900968,56.53483,64.72337,9.605501,3.35,2446867582.27133,3.23982357855137,-220188585.172087,391284669.076284,3671.529454986526,82.61,78.3627517306781,69.602,72.914,99.2878646850586,14.8788833618164,84.5854797363281,2018,Bhutan
756121.0,354282.0,401839.0,14.912,6.94,8.913544668587896,9.947921,56.83745,65.17014,9.607709,3.056,2450366107.88229,5.0102357578691,-212823343.914491,368378700.00875,3671.529454986526,83.63,78.3627517306781,69.371,72.576,99.7384338378906,14.7713375091553,94.9668121337891,2017,Bhutan
749761.0,351126.0,398635.0,16.076,6.837,8.913544668587896,9.881027,57.43616,66.02015,9.33557,2.774,2158971717.50418,5.64356370111869,-185486598.384127,310775855.153152,3671.529454986526,85.02,78.3627517306781,69.141,72.317,100.943069458008,33.21782297364581,96.6217575073242,2016,Bhutan
743274.0,348088.0,395186.0,17.152,6.759,8.913544668587896,9.661245,57.98573,66.35647,9.252816,2.45,2003596824.31099,3.84231961211204,-142775563.182546,289256629.011797,3671.529454986526,86.68,78.3627517306781,68.875,72.072,102.483360290527,33.21782297364581,94.7904281616211,2015,Bhutan
736357.0,344792.0,391565.0,17.743,6.705,8.913544668587896,10.82216,56.65078,66.78947,8.395707,2.63,1907090361.57887,4.43012098284873,-134990259.594704,276803649.009121,3671.529454986526,86.54,78.3627517306781,68.567,71.798,104.005027770996,33.21782297364581,96.3531799316406,2014,Bhutan
728889.0,341211.0,387678.0,18.218,6.683,8.913544668587896,10.95808,56.34438,66.21495,10.25577,2.87,1756214303.92609,2.48308646479558,-123435255.145793,247471947.080762,3671.529454986526,86.7,78.3627517306781,68.233,71.451,106.14119720459,10.3402395248413,98.1294708251953,2013,Bhutan
721145.0,337497.0,383648.0,18.541,6.689,8.913544668587896,8.080503,58.10787,70.66333,6.580105,2.05,1781280170.44296,2.77603686578789,-142110650.688627,248737579.977007,3671.529454986526,87.32,78.3627517306781,67.836,71.091,112.417518615723,7.59584522247314,102.197418212891,2012,Bhutan
713331.0,333752.0,379579.0,18.994,6.737,8.913544668587896,8.560232,55.87181,66.47619,8.396666,3.23,1777102585.93229,6.21626222690628,-113905010.591995,254046634.774025,3671.529454986526,89.01,78.3627517306781,67.407,70.628,113.172569274902,7.69609975814819,92.8496627807617,2011,Bhutan
705516.0,329997.0,375519.0,19.541,6.808,8.913544668587896,6.097434,54.70019,65.54346,6.678126,3.32,1547990907.46305,7.09935285887843,-87980941.4720868,228840060.23254,3671.529454986526,90.8,78.3627517306781,67.027,70.092,111.82495880127,6.57141065597534,89.7733459472656,2010,Bhutan
697678.0,326214.0,371464.0,20.009,6.922,8.913544668587896,5.635456,56.90686,67.92722,6.772409,3.96,1234015141.60305,4.30524866396567,-50573009.2730956,199791414.570591,3671.529454986526,92.38,78.3627517306781,66.495,69.561,109.032806396484,6.29070997238159,82.0710601806641,2009,Bhutan
689737.0,322355.0,367382.0,20.651,7.009,8.913544668587896,5.820717,59.17395,70.52699,6.315487,3.746,1227809261.04208,4.42424629942735,-34018934.9085224,201126700.994633,3671.529454986526,91.81,78.3627517306781,66.073,69.199,104.593849182129,6.57383012771606,79.4484100341797,2008,Bhutan
681614.0,318380.0,363234.0,21.078,7.166,8.913544668587896,6.431598,61.11551,72.85651,6.003223,3.7,1168307574.79508,14.4674626455216,-15957035.154814,195540943.008055,3671.529454986526,92.07,0.0,65.515,68.675,101.165946960449,5.53646993637085,73.3303527832031,2007,Bhutan
